id_aset_lama,nama_aset_lama,kategori,tipe,id_aset_baru,tanggal_penggantian,alasan_penggantian,biaya_penggantian
2307,HOC-83JQ-2307,Sistem Proteksi Kebakaran Aktif,Heat Detector,58381,2022-10-04,Sudah obsolete,52300000
15553,DIE-SG6W-15553,Sistem Pemadam Kebakaran,Diesel Fire Pump,71855,2023-10-04,Sudah obsolete,87970000
33824,SAM-7IWO-33824,Mechanical,AC Split,70979,2023-10-04,Kerusakan fatal tidak ekonomis diperbaiki,8970000
25782,DAI-11I1-25782,Mechanical,AC Split,85145,2024-10-04,Sudah obsolete,25430000
23134,LAM-O8KJ-23134,Electrical,Lampu Downlight,54713,2024-10-04,Usia pakai habis,17620000
31481,PEM-9RGP-31481,Plumbing,Pemipaan Air Bersih,56225,2025-10-04,Kerusakan fatal tidak ekonomis diperbaiki,2710000
34772,AXI-B9X5-34772,Security Sistem,Kamera CCTV,68792,2020-11-04,Kontrak maintenance habis,61070000
44705,DAH-VIDW-44705,Security Sistem,Kamera CCTV,63036,2022-11-04,Kontrak maintenance habis,30030000
27446,SAM-2FCL-27446,Mechanical,AC Split,60771,2023-11-04,Standar keamanan baru,73290000
42785,LAN-LLMM-42785,Civil,Lantai Keramik,65757,2023-11-04,Upgrade kapasitas,19620000
55834,KAB-9D61-55834,Sistem Telekomunikasi Gedung,Kabel UTP,53472,2024-11-04,Standar keamanan baru,87580000
12672,DAI-0QQM-12672,Mechanical,AC Split,69013,2024-11-04,Efisiensi energi,94490000
56070,SHA-936X-56070,Mechanical,AC Split,57496,2024-11-04,Kerusakan fatal tidak ekonomis diperbaiki,52820000
37206,LAM-0UFO-37206,Electrical,Lampu UV,59776,2025-11-04,Upgrade kapasitas,90740000
41454,BOS-2CXL-41454,Security Sistem,Kamera CCTV,90308,2023-12-04,Usia pakai habis,52750000
33531,POM-VDXM-33531,Mechanical,Pompa Chiller Water Primer,87411,2023-12-04,Standar keamanan baru,90910000
34514,DIN-WI2B-34514,Civil,Dinding Tembok/Mansonry,92283,2024-12-04,Upgrade kapasitas,38830000
22616,LAN-2W3I-22616,Civil,Lantai Karpet,87078,2024-12-04,Kerusakan fatal tidak ekonomis diperbaiki,84400000
1890,APA-2KQC-1890,Sistem Pemadam Kebakaran,APAR CO2,61358,2024-12-04,Tidak ada spare part,89810000
18323,LAM-AK9D-18323,Electrical,Lampu TL,52068,2024-12-04,Kontrak maintenance habis,22320000
35802,LAM-YZNP-35802,Electrical,Lampu LED Bulb,69064,2024-12-04,Standar keamanan baru,71240000
52848,DIN-ZGY9-52848,Civil,"Dinding Partisi, GRC / Gypsum",68347,2025-12-04,Efisiensi energi,85560000
43305,FLO-UZFR-43305,Plumbing,Floor Drain,96250,2025-12-04,Sudah obsolete,27940000
12989,GRE-RT1V-12989,Mechanical,AC Split,81520,2025-01-05,Sudah obsolete,89330000
54943,PEM-41QF-54943,Plumbing,Pemipaan Air Bersih,60019,2025-01-05,Tidak ada spare part,34530000
6587,DIN-L8OS-6587,Civil,Dinding Tembok/Mansonry,67871,2024-02-05,Kontrak maintenance habis,90650000
50339,PIN-UBLP-50339,Arsitektur,Pintu Kayu/HPL,58034,2024-02-05,Upgrade kapasitas,87070000
21788,SAM-MZ6K-21788,Mechanical,AC Split,63027,2024-02-05,Tidak ada spare part,93560000
32388,DIN-JF4W-32388,Civil,Dinding Tembok/Mansonry,64265,2024-02-05,Sudah obsolete,17060000
31183,APA-W98U-31183,Sistem Pemadam Kebakaran,APAR CO2,52355,2024-02-05,Sudah obsolete,12010000
1307,GRE-28OR-1307,Mechanical,AC Split,61159,2019-03-05,Kontrak maintenance habis,73460000
49963,DIN-2PTX-49963,Civil,Dinding Tembok/Mansonry,99378,2023-03-05,Efisiensi energi,21300000
5925,BRE-XLTK-5925,Electrical,Breker Panel,71587,2024-03-05,Tidak ada spare part,3620000
3049,DAI-33BQ-3049,Mechanical,AC Cassette,95693,2020-04-05,Tidak ada spare part,84370000
52050,KLO-16FP-52050,Plumbing,Kloset,95584,2023-04-05,Efisiensi energi,2660000
50108,PER-UD7P-50108,Mechanical,Genset Diesel,54215,2024-04-05,Tidak ada spare part,7450000
58846,AXI-LI4P-58846,Security Sistem,Kamera CCTV,88775,2024-04-05,Upgrade kapasitas,45500000
12273,MET-RG14-12273,Pencatatan Meter,Meter PDAM,62249,2024-04-05,Sudah obsolete,36070000
2454,SHA-IKM8-2454,Mechanical,AC Split,91537,2024-04-05,Efisiensi energi,42410000
57663,HOS-31J5-57663,Sistem Pemadam Kebakaran,Hose Rack,87757,2025-04-05,Sudah obsolete,42650000
56629,PLA-8CG4-56629,Arsitektur,Plafon Gypsum / GRC,68192,2025-04-05,Upgrade kapasitas,87730000
43058,INA-30CV-43058,Plumbing,Wastafel,54175,2021-05-05,Tidak ada spare part,71850000
20409,PAN-HHPY-20409,Mechanical,AC Split,79735,2023-05-05,Sudah obsolete,52450000
46741,APA-LESJ-46741,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,50641,2024-05-05,Standar keamanan baru,94320000
53014,KLO-B92I-53014,Plumbing,Kloset,56126,2024-05-05,Standar keamanan baru,47390000
40931,TOT-9NGE-40931,Plumbing,Kran Air,92430,2024-05-05,Kerusakan fatal tidak ekonomis diperbaiki,93330000
30848,UNI-RITY-30848,Electrical,Uninterruptible Power Supply,98288,2025-05-05,Sudah obsolete,10480000
3045,AIR-ZMV4-3045,Mechanical,Air Purifier,92580,2025-05-05,Upgrade kapasitas,83480000
31804,INA-X7SY-31804,Plumbing,Wastafel,56665,2023-06-05,Sudah obsolete,63030000
51909,BOS-AOF2-51909,Security Sistem,Kamera CCTV,84591,2024-06-05,Kontrak maintenance habis,83110000
6133,AC -CA7Y-6133,Mechanical,AC VRV,96723,2024-06-05,Upgrade kapasitas,56770000
9097,PAN-JX23-9097,Mechanical,AC Split,69793,2024-06-05,Kontrak maintenance habis,92790000
7566,MON-68TZ-7566,Sistem Telekomunikasi Gedung,Monitor/Layar,87488,2024-06-05,Standar keamanan baru,66220000
13520,PAN-IF5V-13520,Mechanical,AC Cassette,55897,2024-06-05,Upgrade kapasitas,80470000
52446,SAM-6IP3-52446,Security Sistem,Monitor CCTV,96131,2022-07-05,Tidak ada spare part,88980000
24054,FLO-9S45-24054,Plumbing,Floor Drain,77449,2024-07-05,Efisiensi energi,77650000
12980,DAI-QRW6-12980,Mechanical,AC Cassette,84798,2024-07-05,Kontrak maintenance habis,86300000
38535,PIN-FFSD-38535,Arsitektur,Pintu Kayu/HPL,62359,2025-07-05,Efisiensi energi,55110000
52910,PUS-EGRV-52910,Security Sistem,Push Button,54677,2020-08-05,Usia pakai habis,60690000
42774,FLO-32ZP-42774,Plumbing,Floor Drain,56962,2022-08-05,Sudah obsolete,9770000
53277,MEJ-8FD3-53277,Arsitektur,Meja kerja,79486,2023-08-05,Kerusakan fatal tidak ekonomis diperbaiki,19210000
12178,PAN-FDUA-12178,Mechanical,AC Cassette,58446,2024-08-05,Usia pakai habis,65820000
45030,MET-ED8I-45030,Pencatatan Meter,Meter PLN,85867,2024-08-05,Kerusakan fatal tidak ekonomis diperbaiki,65110000
2482,SHA-6Y1O-2482,Mechanical,AC Split,72554,2025-08-05,Standar keamanan baru,88820000
6205,DAI-ULW8-6205,Mechanical,AC Cassette,56929,2023-09-05,Kerusakan fatal tidak ekonomis diperbaiki,24520000
21663,AXI-NAZT-21663,Security Sistem,Kamera CCTV,90130,2024-09-05,Usia pakai habis,27900000
25429,URI-4X16-25429,Plumbing,Urinal,58195,2025-09-05,Kerusakan fatal tidak ekonomis diperbaiki,94340000
30949,LAM-6BCH-30949,Electrical,Lampu LED Strip,85731,2025-09-05,Sudah obsolete,76900000
56026,AXI-NZYV-56026,Security Sistem,Kamera CCTV,56399,2025-09-05,Kerusakan fatal tidak ekonomis diperbaiki,30110000
30731,PLA-X1XC-30731,Arsitektur,Plafon Gypsum / GRC,69649,2025-09-05,Sudah obsolete,39900000
32004,DIN-5TMU-32004,Civil,Dinding Tembok/Mansonry,70762,2025-09-05,Tidak ada spare part,56940000
18197,MAN-K63L-18197,Electrical,Manual Transfer Switch (MTS Panel),93748,2021-10-05,Standar keamanan baru,60720000
53648,ROL-9QKX-53648,Arsitektur,Rolling Door,76506,2021-10-05,Efisiensi energi,54520000
36317,WIR-JUU5-36317,Electrical,Wiring System (Sistem Instalasi Kabel),58513,2022-10-05,Efisiensi energi,83350000
15437,PAM-PUIH-15437,Distribusi Air,PAM,96667,2022-10-05,Upgrade kapasitas,19750000
51434,PIN-5WH5-51434,Arsitektur,Pintu Kaca Hidrolik,67021,2024-10-05,Usia pakai habis,23490000
3062,MIT-3HPF-3062,Mechanical,AC Split,91928,2024-10-05,Upgrade kapasitas,46240000
24582,FLO-0FF9-24582,Plumbing,Floor Drain,64554,2024-10-05,Usia pakai habis,20040000
59596,MEJ-101Q-59596,Arsitektur,Meja kerja,99177,2024-10-05,Tidak ada spare part,28810000
51319,PAN-0HHC-51319,Ventilasi Sistem,Exhaust Fan,90723,2024-10-05,Efisiensi energi,99950000
33123,KUR-RPLS-33123,Arsitektur,Kursi,94075,2025-10-05,Usia pakai habis,21870000
44414,MET-H4UA-44414,Pencatatan Meter,Meter PDAM,54901,2025-10-05,Usia pakai habis,94360000
38458,DAI-JXW8-38458,Mechanical,AC Split,53936,2025-10-05,Tidak ada spare part,88690000
37012,GRE-C62L-37012,Mechanical,AC Split,67438,2022-11-05,Upgrade kapasitas,99160000
57284,AUT-617S-57284,Electrical,Automatic Transfer Switch (ATS Panel),98439,2024-11-05,Sudah obsolete,91390000
34840,APA-0G0C-34840,Sistem Pemadam Kebakaran,APAR Dry Powder Cartridge,91377,2025-11-05,Sudah obsolete,26130000
52567,PEM-4VU2-52567,Plumbing,Pemipaan Air Bersih,55791,2021-12-05,Usia pakai habis,77860000
2181,DAI-RXC4-2181,Mechanical,AC Cassette,97959,2023-12-05,Kontrak maintenance habis,43480000
44971,GRE-K7G0-44971,Mechanical,AC Split,63116,2024-12-05,Upgrade kapasitas,48110000
35979,ROO-EYO6-35979,Distribusi Air,Roof Tank,57338,2024-12-05,Efisiensi energi,50050000
21447,HON-2WLF-21447,Security Sistem,DVR CCTV,63613,2024-12-05,Standar keamanan baru,86090000
42049,AXI-35LH-42049,Security Sistem,Kamera CCTV,95210,2025-12-05,Kontrak maintenance habis,57850000
57374,KAN-4IXE-57374,Arsitektur,Kanstin,64544,2021-01-06,Standar keamanan baru,89300000
28988,LG-RUBK-28988,Mechanical,AC Split,68977,2023-01-06,Usia pakai habis,82720000
35629,JET-UD85-35629,Plumbing,Jet Shower,77642,2024-01-06,Efisiensi energi,75710000
42489,PIN-RP19-42489,Arsitektur,Pintu Kaca Hidrolik,71784,2025-01-06,Usia pakai habis,54740000
59120,TOT-3AQG-59120,Plumbing,Wastafel,62756,2021-02-06,Tidak ada spare part,73660000
32755,LAM-6GKD-32755,Electrical,Lampu LED Bulb,53630,2022-02-06,Kerusakan fatal tidak ekonomis diperbaiki,56010000
60050,LAM-1J6C-60050,Electrical,Lampu LED,93464,2023-02-06,Usia pakai habis,29320000
5605,DAI-845W-5605,Mechanical,AC Split,92747,2024-02-06,Efisiensi energi,88080000
47388,SPE-33WU-47388,Sistem Telekomunikasi Gedung,Speaker,91441,2024-02-06,Usia pakai habis,80310000
1585,TOT-N9S8-1585,Plumbing,Wastafel,96733,2025-02-06,Efisiensi energi,18960000
60261,LED-T3JV-60261,Electrical,LED Dimmer,72565,2025-02-06,Sudah obsolete,27780000
53139,PAN-E4XW-53139,Ventilasi Sistem,Exhaust Fan,87472,2025-02-06,Upgrade kapasitas,67020000
50369,GRO-4YTO-50369,Distribusi Air,Ground Water Tank,70543,2025-02-06,Usia pakai habis,36660000
17988,LG-1QYC-17988,Mechanical,AC Split,82967,2023-03-06,Kerusakan fatal tidak ekonomis diperbaiki,47170000
1508,PAN-YV16-1508,Ventilasi Sistem,Exhaust Fan,73741,2024-03-06,Kerusakan fatal tidak ekonomis diperbaiki,90640000
51874,HIK-9CH6-51874,Security Sistem,DVR CCTV,92093,2024-03-06,Tidak ada spare part,23020000
17986,LAN-9YBX-17986,Civil,Lantai Karpet,59216,2022-04-06,Tidak ada spare part,77120000
29975,SAM-IHOY-29975,Mechanical,AC Split,52757,2023-04-06,Usia pakai habis,78790000
57693,NOZ-LFH5-57693,Sistem Pemadam Kebakaran,Nozzle,99543,2024-04-06,Tidak ada spare part,47090000
37749,AXI-Q38R-37749,Security Sistem,Kamera CCTV,72686,2024-04-06,Kerusakan fatal tidak ekonomis diperbaiki,26890000
11618,PAN-37AI-11618,Mechanical,AC Split,83234,2024-04-06,Kontrak maintenance habis,3880000
31054,LAM-D886-31054,Electrical,Lampu Downlight,62603,2024-04-06,Upgrade kapasitas,31860000
27132,JET-X1ZO-27132,Plumbing,Jet Shower,59532,2024-04-06,Tidak ada spare part,58150000
778,SAM-8J9Z-0778,Mechanical,AC Split,61025,2024-04-06,Efisiensi energi,93530000
5075,APA-HE1G-5075,Sistem Pemadam Kebakaran,APAR Wet Chemical,73923,2024-04-06,Tidak ada spare part,40200000
27968,PAN-XURD-27968,Mechanical,AC Split,76052,2025-04-06,Efisiensi energi,40490000
29929,LG-1ESU-29929,Mechanical,AC Split,51296,2025-04-06,Tidak ada spare part,51520000
48603,PAG-9IJX-48603,Arsitektur,Pagar Besi,66946,2022-05-06,Usia pakai habis,53760000
29087,PAN-WSJY-29087,Mechanical,AC Split,70181,2023-05-06,Standar keamanan baru,16130000
61004,PAG-88Y6-61004,Arsitektur,Pagar Besi,88715,2024-05-06,Standar keamanan baru,22760000
31589,PEM-GI0I-31589,Plumbing,Pemipaan Air Kotor,54437,2024-05-06,Kerusakan fatal tidak ekonomis diperbaiki,42020000
4357,LG-IW5L-4357,Mechanical,AC Split,93475,2025-05-06,Kerusakan fatal tidak ekonomis diperbaiki,96810000
21312,HOC-UTJ1-21312,Sistem Proteksi Kebakaran Aktif,Smoke Detector,50841,2020-06-06,Tidak ada spare part,12240000
55631,WAS-VP20-55631,Plumbing,Kran Air,91232,2022-06-06,Efisiensi energi,39430000
30967,LET-D1J6-30967,Electrical,Lettersign,87669,2023-06-06,Efisiensi energi,79590000
52715,DIN-VYQT-52715,Civil,Dinding Tembok/Mansonry,80716,2024-06-06,Upgrade kapasitas,48220000
40897,WAS-KDUI-40897,Plumbing,Kran Air,51220,2024-06-06,Efisiensi energi,71070000
31605,LAM-I5WI-31605,Electrical,Lampu Downlight,98926,2025-06-06,Sudah obsolete,48520000
31701,GRE-CLUE-31701,Mechanical,AC Split,69242,2025-06-06,Tidak ada spare part,80110000
11960,AXI-JL48-11960,Security Sistem,Kamera CCTV,90839,2025-06-06,Efisiensi energi,21610000
60765,LAM-3HRY-60765,Electrical,Lampu TL,57722,2025-06-06,Standar keamanan baru,19940000
54586,ROO-C2YQ-54586,Distribusi Air,Roof Tank,81530,2021-07-06,Usia pakai habis,26330000
18629,PES-79IU-18629,Sistem Telekomunikasi Gedung,Pesawat Telepon,96551,2024-07-06,Kontrak maintenance habis,89240000
2413,HIK-LTOB-2413,Security Sistem,DVR CCTV,74061,2024-07-06,Sudah obsolete,79830000
39772,PLA-QZC8-39772,Arsitektur,Plafon,96364,2024-07-06,Kontrak maintenance habis,82010000
31063,PES-G9YP-31063,Sistem Telekomunikasi Gedung,Pesawat Telepon,52135,2025-07-06,Kontrak maintenance habis,71740000
58688,DAH-5ZLM-58688,Security Sistem,Kamera CCTV,68916,2025-07-06,Sudah obsolete,88550000
28305,LAN-8LX2-28305,Civil,Lantai Keramik,76560,2025-07-06,Upgrade kapasitas,98800000
13102,HON-A904-13102,Security Sistem,DVR CCTV,84615,2023-08-06,Sudah obsolete,8680000
6202,UNI-P33T-6202,Electrical,Uninterruptible Power Supply,60249,2024-08-06,Sudah obsolete,21920000
20674,DAI-3IS7-20674,Mechanical,AC Split,54619,2024-08-06,Efisiensi energi,88010000
656,PAN-R921-0656,Mechanical,AC Split,77735,2024-08-06,Upgrade kapasitas,46160000
27767,KLO-IJUT-27767,Plumbing,Kloset,55607,2024-08-06,Standar keamanan baru,30210000
47947,TOT-17H3-47947,Plumbing,Kran Air,78676,2025-08-06,Kontrak maintenance habis,18970000
33219,LAM-7QZK-33219,Electrical,Lampu LED Bulb,72501,2021-09-06,Kerusakan fatal tidak ekonomis diperbaiki,55230000
48226,LAM-30GM-48226,Electrical,Lampu LED,91033,2023-09-06,Sudah obsolete,39510000
25722,SAM-AI69-25722,Mechanical,AC Split,96662,2025-09-06,Kontrak maintenance habis,50280000
45365,DIN-AOOW-45365,Civil,Dinding Tembok/Mansonry,90076,2018-10-06,Sudah obsolete,99000000
26949,APA-E0XP-26949,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,74649,2021-10-06,Standar keamanan baru,51230000
197,LG-N1R4-0197,Mechanical,AC Split,98840,2024-10-06,Upgrade kapasitas,65380000
58524,SAM-CBE3-58524,Security Sistem,Monitor CCTV,53895,2025-10-06,Usia pakai habis,46090000
37133,LAM-YNV5-37133,Electrical,Lampu TL,56210,2025-10-06,Upgrade kapasitas,53640000
18024,SAM-5ATW-18024,Mechanical,AC Split,84201,2025-10-06,Sudah obsolete,68030000
26672,GRE-UVVW-26672,Mechanical,AC Split,62839,2019-11-06,Standar keamanan baru,76310000
46472,KUR-YVZ3-46472,Arsitektur,Kursi,58585,2024-11-06,Kontrak maintenance habis,19930000
53680,DIN-UVBW-53680,Civil,Dinding beton ekspos,50683,2024-11-06,Upgrade kapasitas,96030000
61056,UNI-QSIZ-61056,Electrical,Uninterruptible Power Supply,71044,2025-11-06,Efisiensi energi,42670000
40092,HIK-87GW-40092,Security Sistem,DVR CCTV,92383,2025-11-06,Kontrak maintenance habis,51370000
6068,MIT-4KFG-6068,Mechanical,AC Split,59675,2020-12-06,Kerusakan fatal tidak ekonomis diperbaiki,56000000
32415,DIN-JJXU-32415,Civil,Dinding Tembok/Mansonry,60283,2021-12-06,Upgrade kapasitas,89730000
3584,MIT-C11U-3584,Mechanical,AC Cassette,69302,2022-12-06,Kerusakan fatal tidak ekonomis diperbaiki,11390000
41883,LAM-609Z-41883,Electrical,Lampu Downlight,67988,2023-12-06,Efisiensi energi,12180000
41507,SDP-ZFE0-41507,Electrical,SDP,80192,2023-12-06,Kerusakan fatal tidak ekonomis diperbaiki,45600000
161,HOC-NYXT-0161,Sistem Proteksi Kebakaran Aktif,Smoke Detector,83609,2024-12-06,Sudah obsolete,83160000
685,LAM-XF1P-0685,Electrical,Lampu LED,54179,2025-12-06,Kontrak maintenance habis,32340000
58582,PIN-930W-58582,Arsitektur,Pintu Kaca Hidrolik,93792,2025-12-06,Sudah obsolete,35030000
52565,BOS-PJ08-52565,Security Sistem,Kamera CCTV,56702,2025-12-06,Kerusakan fatal tidak ekonomis diperbaiki,17610000
59264,KUR-4PV1-59264,Arsitektur,Kursi,69934,2024-01-07,Tidak ada spare part,22140000
45257,DOO-U3XY-45257,Arsitektur,Door Closer,52187,2024-01-07,Sudah obsolete,41040000
50266,LAM-8T5V-50266,Electrical,Lampu LED Downlight,84850,2019-02-07,Sudah obsolete,41010000
16884,SHA-BQPR-16884,Mechanical,AC Split,97978,2021-02-07,Sudah obsolete,5720000
51637,PIN-B0GJ-51637,Arsitektur,Pintu Kaca Hidrolik,85436,2024-02-07,Kontrak maintenance habis,89040000
58313,LAM-WONT-58313,Electrical,Lampu Esensial,54438,2024-02-07,Kerusakan fatal tidak ekonomis diperbaiki,51010000
31362,LAM-2O7B-31362,Electrical,Lampu Wall sign,63443,2024-02-07,Usia pakai habis,99940000
50387,PLA-9BM6-50387,Arsitektur,Plafon,96617,2025-02-07,Tidak ada spare part,17080000
41836,DAI-5FQT-41836,Mechanical,AC Split,89647,2025-02-07,Usia pakai habis,37410000
21315,KDK-6141-21315,Ventilasi Sistem,Exhaust Fan,75733,2025-02-07,Upgrade kapasitas,93890000
59775,DIN-AUR1-59775,Civil,Dinding Tembok/Mansonry,79228,2025-02-07,Upgrade kapasitas,90070000
19880,LAM-L9ZM-19880,Electrical,Lampu Pylon Sign,55750,2024-03-07,Kerusakan fatal tidak ekonomis diperbaiki,60590000
49209,DIN-PTTN-49209,Civil,Dinding Tembok/Mansonry,66568,2024-03-07,Standar keamanan baru,14890000
36684,DAH-N0QJ-36684,Security Sistem,Kamera CCTV,74901,2025-03-07,Efisiensi energi,48110000
34142,MIT-Y1D1-34142,Mechanical,AC Split,89636,2024-04-07,Usia pakai habis,8860000
16108,MIT-U2XN-16108,Mechanical,AC Split,74355,2024-04-07,Standar keamanan baru,11610000
36982,ATA-D92L-36982,Civil,Atap Seng,72803,2025-04-07,Tidak ada spare part,10170000
5121,BOS-YWJO-5121,Security Sistem,Kamera CCTV,93017,2025-04-07,Tidak ada spare part,91240000
43905,LAM-SLIF-43905,Electrical,Lampu Wall sign,84862,2025-04-07,Standar keamanan baru,88140000
1817,LAN-8K0H-1817,Civil,Lantai Karpet,73915,2021-05-07,Tidak ada spare part,61380000
28146,PAN-SD4W-28146,Mechanical,AC Split,58580,2021-05-07,Upgrade kapasitas,28180000
17454,VAL-T0O4-17454,Sistem Pemadam Kebakaran,Valve Control,58977,2023-05-07,Usia pakai habis,22990000
15774,ROO-4JR8-15774,Distribusi Air,Roof Tank,78553,2023-05-07,Tidak ada spare part,81180000
38781,AIR-69CY-38781,Mechanical,Air Purifier,87008,2024-05-07,Sudah obsolete,48560000
29117,GRE-C2OG-29117,Mechanical,AC Split,68676,2025-05-07,Tidak ada spare part,70610000
20677,SHA-L5TO-20677,Mechanical,AC Split,87988,2019-06-07,Kontrak maintenance habis,39590000
27456,SHI-BM6J-27456,Mechanical,Pompa Air Tanah,81224,2020-06-07,Upgrade kapasitas,92310000
1831,GRE-YHYA-1831,Mechanical,AC Split,98278,2020-06-07,Upgrade kapasitas,93310000
46215,ROL-16BF-46215,Arsitektur,Rolling Door,79883,2021-06-07,Sudah obsolete,18190000
32832,PLA-KLN1-32832,Arsitektur,Plafon Gypsum / GRC,70147,2022-06-07,Standar keamanan baru,29330000
582,LAM-LVHS-0582,Electrical,Lampu Neon Sign,82194,2023-06-07,Efisiensi energi,38570000
19941,SHA-TJZ2-19941,Mechanical,AC Split,78085,2024-06-07,Kontrak maintenance habis,6370000
35334,LEM-5DU1-35334,Arsitektur,Lemari/Loker,83957,2024-06-07,Usia pakai habis,54340000
35310,EBA-GNUR-35310,Mechanical,Pompa Transfer,69878,2024-06-07,Upgrade kapasitas,47370000
21347,HIK-27IG-21347,Security Sistem,Kamera CCTV,60180,2023-07-07,Kontrak maintenance habis,24810000
14931,PAN-3H3C-14931,Mechanical,AC Split,57438,2025-07-07,Standar keamanan baru,38420000
34401,PIN-N5ID-34401,Arsitektur,Pintu Kayu/HPL,82912,2025-07-07,Kontrak maintenance habis,41750000
33212,LAM-MWRM-33212,Electrical,Lampu LED Bulb,60034,2022-08-07,Usia pakai habis,74330000
35225,KLO-CS8S-35225,Plumbing,Kloset,60220,2024-08-07,Tidak ada spare part,13130000
26231,TRA-H28P-26231,Electrical,Trafo IT UPS,89397,2024-08-07,Sudah obsolete,35950000
37994,GRE-QDQO-37994,Mechanical,AC Split,91358,2025-08-07,Efisiensi energi,71440000
46790,PIN-QZM9-46790,Arsitektur,Pintu Kayu/HPL,53700,2025-08-07,Upgrade kapasitas,3330000
29068,MON-HKAQ-29068,Sistem Telekomunikasi Gedung,Monitor/Layar,89428,2023-09-07,Usia pakai habis,76160000
39054,MEJ-DH1K-39054,Arsitektur,Meja kerja,76391,2023-09-07,Efisiensi energi,7610000
48762,DAH-I2D7-48762,Security Sistem,Kamera CCTV,91312,2024-09-07,Usia pakai habis,42620000
25732,ROR-XNDD-25732,Security Sistem,Ror Rate Of Rise Heat Detector,87290,2024-09-07,Standar keamanan baru,74900000
50679,PEM-J4IB-50679,Plumbing,Pemipaan Air Bersih,87433,2024-09-07,Usia pakai habis,3840000
35619,JET-N470-35619,Plumbing,Jet Shower,68729,2024-09-07,Upgrade kapasitas,14710000
30384,LG-NRRC-30384,Mechanical,AC Cassette,72851,2024-09-07,Efisiensi energi,10380000
35559,WIR-PQFO-35559,Electrical,Wiring System (Sistem Instalasi Kabel),73382,2025-09-07,Upgrade kapasitas,78400000
3015,JOC-DM63-3015,Sistem Pemadam Kebakaran,Jockey Pump,70880,2025-09-07,Kontrak maintenance habis,10180000
12707,LAM-F44A-12707,Electrical,Lampu Downlight,60012,2025-10-07,Upgrade kapasitas,16280000
57047,WIR-CRFM-57047,Electrical,Wiring System (Sistem Instalasi Kabel),78800,2025-10-07,Kerusakan fatal tidak ekonomis diperbaiki,51630000
38538,APA-AVYN-38538,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,60284,2023-11-07,Upgrade kapasitas,91650000
55518,WIR-9WFF-55518,Electrical,Wiring System (Sistem Instalasi Kabel),80576,2025-11-07,Efisiensi energi,49890000
18205,PEM-32IY-18205,Plumbing,Pemipaan Air Bersih,57164,2019-12-07,Tidak ada spare part,78180000
47468,APA-Q606-47468,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,50472,2022-12-07,Usia pakai habis,65880000
